Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
CrawlerDynamicLearning,6.540,131409.350,44.309,21006,834.804
CrawlerDynamicLearning,6.539,131461.108,43.483,21157,611.112
CrawlerDynamicLearning,6.498,131512.492,43.034,20480,651.314
CrawlerDynamicLearning,6.531,131563.877,43.104,20550,607.453
CrawlerDynamicLearning,6.483,131617.391,45.083,20256,544.679
CrawlerDynamicLearning,6.489,131665.699,40.080,20604,649.850
CrawlerDynamicLearning,6.512,131717.804,43.762,20769,411.257
CrawlerDynamicLearning,6.477,131770.227,43.998,20455,725.349
CrawlerDynamicLearning,6.491,131821.500,42.967,20504,468.585
CrawlerDynamicLearning,6.519,131873.163,43.298,20520,594.230
CrawlerDynamicLearning,6.550,131924.751,43.457,20381,612.401
CrawlerDynamicLearning,6.545,131978.545,45.372,20680,636.414
CrawlerDynamicLearning,6.474,132028.042,41.295,20591,443.776
CrawlerDynamicLearning,6.483,132083.810,47.212,21006,803.975
CrawlerDynamicLearning,6.545,132132.025,39.969,21190,510.823
CrawlerDynamicLearning,6.508,132181.564,41.330,20667,720.675
CrawlerDynamicLearning,6.530,132239.083,48.889,20705,360.708
CrawlerDynamicLearning,6.580,132293.361,45.744,20378,413.868
CrawlerDynamicLearning,6.523,132343.815,42.156,20431,730.125
CrawlerDynamicLearning,6.485,132393.727,41.881,20261,584.917
CrawlerDynamicLearning,6.481,132436.790,35.101,20535,575.938
CrawlerDynamicLearning,6.507,132486.230,41.152,21001,782.384
CrawlerDynamicLearning,6.540,132542.045,47.269,21109,659.387
CrawlerDynamicLearning,6.495,132595.209,44.754,20356,519.747
CrawlerDynamicLearning,6.519,132643.778,40.335,20297,505.007
CrawlerDynamicLearning,6.518,132693.667,41.595,20674,705.346
CrawlerDynamicLearning,6.545,132747.863,45.368,21011,513.260
CrawlerDynamicLearning,6.507,132801.037,44.733,20581,590.109
CrawlerDynamicLearning,6.539,132852.241,42.830,20647,621.069
CrawlerDynamicLearning,6.523,132900.198,39.752,20689,384.824
CrawlerDynamicLearning,6.537,132953.736,45.057,20414,637.054
CrawlerDynamicLearning,6.518,133004.411,42.336,20839,634.342
CrawlerDynamicLearning,6.512,133055.465,42.721,20898,764.721
CrawlerDynamicLearning,6.508,133106.802,42.997,20827,666.178
CrawlerDynamicLearning,6.534,133161.815,46.477,20996,678.793
CrawlerDynamicLearning,6.515,133212.066,41.956,21103,565.428
CrawlerDynamicLearning,6.543,133268.524,47.973,21001,662.343
CrawlerDynamicLearning,6.502,133317.229,40.467,20378,709.684
CrawlerDynamicLearning,6.482,133370.425,45.032,20532,647.507
CrawlerDynamicLearning,6.533,133422.868,44.011,21196,523.580
CrawlerDynamicLearning,6.517,133475.566,44.268,21220,652.787
CrawlerDynamicLearning,6.518,133528.063,44.085,20365,481.924
CrawlerDynamicLearning,6.537,133580.592,44.086,21001,832.989
CrawlerDynamicLearning,6.473,133631.581,42.894,20701,544.385
CrawlerDynamicLearning,6.505,133676.981,37.263,20330,310.460
CrawlerDynamicLearning,6.499,133732.242,47.007,20777,431.267
CrawlerDynamicLearning,6.546,133787.764,47.044,21006,615.089
CrawlerDynamicLearning,6.510,133838.321,42.235,20431,400.605
CrawlerDynamicLearning,6.537,133884.257,37.889,20655,471.330
CrawlerDynamicLearning,6.525,133942.839,49.911,21111,664.998
CrawlerDynamicLearning,6.496,133990.177,39.143,20386,350.949
CrawlerDynamicLearning,6.503,134045.527,46.855,21042,227.917
CrawlerDynamicLearning,6.518,134100.340,46.358,20854,593.249
CrawlerDynamicLearning,6.522,134152.778,44.055,20477,253.435
CrawlerDynamicLearning,6.508,134200.825,39.833,20682,462.602
CrawlerDynamicLearning,6.494,134254.381,44.751,21037,644.738
CrawlerDynamicLearning,6.519,134306.847,44.045,20856,285.429
CrawlerDynamicLearning,6.499,134362.554,47.255,20302,486.915
CrawlerDynamicLearning,6.533,134412.206,41.400,20290,628.339
CrawlerDynamicLearning,6.536,134460.641,40.284,21144,313.444
CrawlerDynamicLearning,6.529,134515.607,46.545,20548,594.656
CrawlerDynamicLearning,6.515,134566.919,42.930,20244,488.326
CrawlerDynamicLearning,6.517,134614.982,40.000,20340,753.793
CrawlerDynamicLearning,6.480,134669.651,46.216,20244,370.021
CrawlerDynamicLearning,6.491,134718.637,40.736,20481,607.138
CrawlerDynamicLearning,6.506,134775.467,48.275,21224,523.287
CrawlerDynamicLearning,6.500,134827.067,43.262,20947,467.773
CrawlerDynamicLearning,6.523,134880.681,45.236,21095,628.850
CrawlerDynamicLearning,6.562,134934.003,44.837,21067,552.332
CrawlerDynamicLearning,6.513,134987.952,45.545,21156,468.345
CrawlerDynamicLearning,6.501,135039.560,43.230,21081,422.263
CrawlerDynamicLearning,6.516,135088.812,40.969,20474,538.640
CrawlerDynamicLearning,6.569,135143.971,46.609,21190,537.798
CrawlerDynamicLearning,6.573,135197.151,44.692,21001,627.967
CrawlerDynamicLearning,6.469,135247.853,42.421,20734,629.882
CrawlerDynamicLearning,6.521,135295.789,39.706,20612,308.431
CrawlerDynamicLearning,6.528,135354.541,50.098,21196,393.997
CrawlerDynamicLearning,6.537,135404.048,41.219,21046,737.500
CrawlerDynamicLearning,6.499,135457.128,44.702,20643,345.719
CrawlerDynamicLearning,6.533,135508.970,43.432,20748,469.473
CrawlerDynamicLearning,6.500,135561.300,43.921,20613,572.931
CrawlerDynamicLearning,6.514,135613.134,43.499,20880,477.440
CrawlerDynamicLearning,6.473,135666.239,44.714,21012,534.077
CrawlerDynamicLearning,6.520,135718.744,44.102,21011,814.454
CrawlerDynamicLearning,6.503,135773.335,45.897,20981,522.199
CrawlerDynamicLearning,6.534,135823.423,41.718,20978,681.330
CrawlerDynamicLearning,6.496,135875.650,43.838,20415,515.507
CrawlerDynamicLearning,6.464,135929.865,45.802,20692,456.312
CrawlerDynamicLearning,6.493,135977.467,39.494,21095,325.174
CrawlerDynamicLearning,6.480,136029.915,44.082,20415,752.120
CrawlerDynamicLearning,6.511,136085.561,47.170,20459,501.103
CrawlerDynamicLearning,6.522,136137.254,43.297,20831,496.560
CrawlerDynamicLearning,6.543,136187.593,42.003,20752,403.649
CrawlerDynamicLearning,6.488,136241.637,45.646,20506,586.084
CrawlerDynamicLearning,6.532,136294.023,43.916,20977,614.149
CrawlerDynamicLearning,6.506,136341.303,39.388,21011,831.936
CrawlerDynamicLearning,6.493,136396.227,46.487,20461,370.355
CrawlerDynamicLearning,6.510,136452.476,47.662,20955,299.021
CrawlerDynamicLearning,6.526,136505.395,44.519,20791,833.041
CrawlerDynamicLearning,6.475,136550.946,37.423,20444,421.186
CrawlerDynamicLearning,6.509,136602.897,43.578,20447,395.593
CrawlerDynamicLearning,6.483,136657.555,46.220,20790,480.621
CrawlerDynamicLearning,6.518,136708.125,42.317,20597,308.019
CrawlerDynamicLearning,6.485,136760.878,44.357,20665,583.919
CrawlerDynamicLearning,6.496,136812.743,43.497,20413,688.664
CrawlerDynamicLearning,6.491,136866.762,45.744,20732,366.083
CrawlerDynamicLearning,6.485,136913.372,38.452,20452,438.393
CrawlerDynamicLearning,6.495,136967.274,45.561,20274,423.480
CrawlerDynamicLearning,6.469,137017.276,41.752,20622,502.156
CrawlerDynamicLearning,6.500,137071.526,45.861,20781,387.129
CrawlerDynamicLearning,6.510,137122.636,42.813,20617,525.671
CrawlerDynamicLearning,6.514,137176.767,45.654,21237,557.483
CrawlerDynamicLearning,6.501,137228.864,43.729,20964,349.500
CrawlerDynamicLearning,6.566,137282.635,44.959,20881,685.729
CrawlerDynamicLearning,6.481,137332.640,41.851,20912,415.994
CrawlerDynamicLearning,6.505,137385.018,43.980,20936,366.862
CrawlerDynamicLearning,6.498,137439.974,46.465,20672,618.071
CrawlerDynamicLearning,6.545,137487.093,38.946,20898,356.593
CrawlerDynamicLearning,6.487,137534.968,39.703,20581,302.957
CrawlerDynamicLearning,6.510,137592.201,48.839,20829,584.486
CrawlerDynamicLearning,6.487,137644.648,44.042,20630,732.120
CrawlerDynamicLearning,6.483,137697.700,44.687,20788,205.298
CrawlerDynamicLearning,6.527,137745.420,39.485,20270,673.778
CrawlerDynamicLearning,6.511,137793.496,39.890,20484,499.010
CrawlerDynamicLearning,6.520,137848.084,46.116,21236,261.343
CrawlerDynamicLearning,6.557,137893.296,37.049,20459,531.033
CrawlerDynamicLearning,6.514,137947.985,46.323,21228,489.203
CrawlerDynamicLearning,6.520,138003.133,46.596,20631,355.809
CrawlerDynamicLearning,6.498,138053.070,41.673,20369,599.101
CrawlerDynamicLearning,6.548,138104.687,43.253,20986,587.806
CrawlerDynamicLearning,6.515,138157.880,44.760,20837,119.325
CrawlerDynamicLearning,6.511,138211.740,45.452,20412,536.191
CrawlerDynamicLearning,6.519,138260.871,40.867,20549,466.755
CrawlerDynamicLearning,6.533,138316.093,46.816,21229,264.775
CrawlerDynamicLearning,6.499,138367.879,43.407,20758,582.606
CrawlerDynamicLearning,6.561,138420.728,44.425,21041,520.399
CrawlerDynamicLearning,6.508,138469.596,40.644,20372,540.658
CrawlerDynamicLearning,6.555,138524.902,46.741,21071,414.651
CrawlerDynamicLearning,6.510,138578.594,45.392,21053,340.031
CrawlerDynamicLearning,6.528,138631.061,44.030,21190,642.545
CrawlerDynamicLearning,6.533,138682.063,42.685,21234,451.485
CrawlerDynamicLearning,6.505,138736.610,45.754,20866,474.433
CrawlerDynamicLearning,6.540,138787.024,42.084,20550,370.693
CrawlerDynamicLearning,6.483,138842.441,46.992,20420,385.878
CrawlerDynamicLearning,6.506,138891.202,40.506,20814,575.743
CrawlerDynamicLearning,6.528,138941.490,42.012,21202,327.128
CrawlerDynamicLearning,6.479,138997.326,47.304,20603,369.800
CrawlerDynamicLearning,6.497,139050.769,45.027,20279,536.272
CrawlerDynamicLearning,6.543,139098.805,39.795,20809,30.286
CrawlerDynamicLearning,6.512,139155.252,47.848,20666,579.990
CrawlerDynamicLearning,6.505,139208.470,44.972,20496,623.452
CrawlerDynamicLearning,6.516,139255.587,38.915,20531,212.730
CrawlerDynamicLearning,6.484,139309.829,45.885,21001,791.364
CrawlerDynamicLearning,6.515,139362.820,44.592,21006,807.335
CrawlerDynamicLearning,6.540,139414.833,43.646,21216,367.065
CrawlerDynamicLearning,6.500,139467.100,43.935,20266,542.441
CrawlerDynamicLearning,6.511,139519.776,44.478,20969,466.800
CrawlerDynamicLearning,6.514,139570.899,42.777,20912,396.728
CrawlerDynamicLearning,6.533,139625.872,46.451,21070,530.924
CrawlerDynamicLearning,6.483,139675.084,40.997,20315,374.259
CrawlerDynamicLearning,6.499,139730.984,47.389,21023,533.342
CrawlerDynamicLearning,6.504,139780.430,41.368,20396,582.456
CrawlerDynamicLearning,6.495,139831.849,43.105,20906,368.110
CrawlerDynamicLearning,6.487,139885.953,45.661,20489,539.324
CrawlerDynamicLearning,6.471,139940.313,45.949,20733,702.523
CrawlerDynamicLearning,6.471,139989.795,41.244,20972,366.579
CrawlerDynamicLearning,6.492,140043.953,45.812,20507,439.322
CrawlerDynamicLearning,6.502,140091.749,39.590,21020,460.693
CrawlerDynamicLearning,6.485,140141.847,41.839,20899,306.214
CrawlerDynamicLearning,6.502,140196.387,46.150,21023,449.059
CrawlerDynamicLearning,6.496,140249.081,43.972,20600,373.749
CrawlerDynamicLearning,6.533,140300.845,43.401,20919,574.655
CrawlerDynamicLearning,6.537,140354.948,45.578,21016,593.336
CrawlerDynamicLearning,6.510,140406.137,42.905,20543,332.996
CrawlerDynamicLearning,6.510,140458.466,43.964,20510,535.407
CrawlerDynamicLearning,6.493,140506.096,39.564,20719,450.172
CrawlerDynamicLearning,6.507,140561.251,46.658,20456,455.900
CrawlerDynamicLearning,6.522,140609.762,40.260,20412,562.623
CrawlerDynamicLearning,6.509,140660.845,42.732,20348,421.716
CrawlerDynamicLearning,6.532,140714.168,44.858,20399,365.136
CrawlerDynamicLearning,6.480,140765.209,42.744,20357,422.415
CrawlerDynamicLearning,6.480,140817.479,43.923,20446,654.017
CrawlerDynamicLearning,6.506,140872.321,46.434,20784,265.939
CrawlerDynamicLearning,6.501,140923.826,43.181,20640,493.714
CrawlerDynamicLearning,6.521,140973.940,41.777,20757,585.942
CrawlerDynamicLearning,6.504,141029.227,46.778,20886,245.810
CrawlerDynamicLearning,6.523,141083.101,45.390,20890,559.859
CrawlerDynamicLearning,6.515,141135.744,44.222,21092,369.563
CrawlerDynamicLearning,6.514,141184.585,40.583,21096,370.820
CrawlerDynamicLearning,6.499,141238.076,45.043,20709,611.384
CrawlerDynamicLearning,6.504,141291.702,45.260,21010,306.513
CrawlerDynamicLearning,6.520,141343.977,43.838,20865,614.783
CrawlerDynamicLearning,6.518,141390.861,38.788,20361,681.074
CrawlerDynamicLearning,6.750,141450.102,50.326,20996,377.274
CrawlerDynamicLearning,6.509,141497.606,39.317,20433,493.582
CrawlerDynamicLearning,6.547,141552.791,46.629,21096,319.190
CrawlerDynamicLearning,6.502,141601.550,40.527,20472,165.842
CrawlerDynamicLearning,6.544,141656.687,46.699,20867,665.325
CrawlerDynamicLearning,6.544,141708.202,43.148,20337,369.668
CrawlerDynamicLearning,6.535,141757.377,40.769,20816,246.652
CrawlerDynamicLearning,6.532,141811.784,45.895,21001,809.737
CrawlerDynamicLearning,6.510,141865.900,45.626,20372,722.306
CrawlerDynamicLearning,6.480,141919.276,44.988,20743,173.540
CrawlerDynamicLearning,6.503,141967.221,39.762,21145,572.877
CrawlerDynamicLearning,6.553,142019.766,44.335,21022,366.224
CrawlerDynamicLearning,6.519,142075.173,46.888,20386,484.992
CrawlerDynamicLearning,6.508,142126.479,43.283,21014,689.326
CrawlerDynamicLearning,6.522,142176.024,41.275,20845,431.399
CrawlerDynamicLearning,6.516,142228.637,44.206,20584,539.054
CrawlerDynamicLearning,6.516,142282.829,45.753,21011,769.504
CrawlerDynamicLearning,6.516,142332.955,41.849,20252,406.119
CrawlerDynamicLearning,6.495,142380.824,39.807,20712,538.029
CrawlerDynamicLearning,6.505,142437.833,48.415,20380,166.082
CrawlerDynamicLearning,6.535,142484.542,38.586,20384,352.090
CrawlerDynamicLearning,6.484,142537.541,44.617,20530,317.323
CrawlerDynamicLearning,6.501,142589.441,43.535,20634,386.891
CrawlerDynamicLearning,6.580,142645.289,47.403,21093,434.704
CrawlerDynamicLearning,6.560,142694.986,41.337,20552,566.469
CrawlerDynamicLearning,6.500,142745.994,42.695,20491,277.366
CrawlerDynamicLearning,6.473,142801.615,47.122,21237,348.525
CrawlerDynamicLearning,6.501,142850.860,41.000,21189,418.177
CrawlerDynamicLearning,6.503,142904.993,45.758,20590,481.878
CrawlerDynamicLearning,6.508,142956.149,42.970,20756,503.766
CrawlerDynamicLearning,6.495,143012.314,47.884,20809,575.111
CrawlerDynamicLearning,6.507,143060.389,40.035,20822,484.638
CrawlerDynamicLearning,6.505,143110.577,41.914,20960,379.002
CrawlerDynamicLearning,6.497,143165.971,46.905,20418,381.256
CrawlerDynamicLearning,6.490,143208.736,34.879,20564,352.422
CrawlerDynamicLearning,6.536,143264.076,46.453,20815,632.804
CrawlerDynamicLearning,6.517,143320.411,47.761,21053,437.334
CrawlerDynamicLearning,6.511,143373.540,44.774,21235,475.683
CrawlerDynamicLearning,6.509,143420.775,39.071,20353,546.288
CrawlerDynamicLearning,6.494,143474.340,45.224,21011,476.627
CrawlerDynamicLearning,6.529,143529.895,47.016,21165,534.984
CrawlerDynamicLearning,6.544,143583.959,45.594,20991,699.322
CrawlerDynamicLearning,6.513,143635.035,42.758,20990,221.926
CrawlerDynamicLearning,6.520,143680.485,37.334,20343,437.156
CrawlerDynamicLearning,6.496,143731.348,42.530,20743,571.837
CrawlerDynamicLearning,6.501,143786.155,46.318,20306,545.509
CrawlerDynamicLearning,6.498,143833.349,39.172,20326,403.432
CrawlerDynamicLearning,6.506,143888.379,46.558,20881,857.153
CrawlerDynamicLearning,6.482,143939.941,43.205,20486,434.219
CrawlerDynamicLearning,6.496,143992.012,43.747,20382,353.503
CrawlerDynamicLearning,6.487,144040.113,39.922,20469,334.703
CrawlerDynamicLearning,6.511,144094.483,46.064,20526,639.381
CrawlerDynamicLearning,6.515,144149.457,46.483,21237,419.086
CrawlerDynamicLearning,6.503,144201.760,43.933,20829,284.988
CrawlerDynamicLearning,6.506,144249.063,39.108,20621,795.009
CrawlerDynamicLearning,6.515,144305.012,47.395,20619,137.061
CrawlerDynamicLearning,6.518,144355.596,42.308,21001,419.609
CrawlerDynamicLearning,6.505,144408.078,44.082,20537,833.242
CrawlerDynamicLearning,6.513,144460.435,43.933,20534,311.162
CrawlerDynamicLearning,6.529,144513.139,44.270,20284,306.682
CrawlerDynamicLearning,6.519,144565.502,44.106,20584,514.879
CrawlerDynamicLearning,6.520,144616.887,43.094,20780,546.342
CrawlerDynamicLearning,6.516,144667.345,42.244,20673,350.818
CrawlerDynamicLearning,6.544,144719.607,43.854,20855,390.511
CrawlerDynamicLearning,6.507,144773.995,45.557,20245,681.543
CrawlerDynamicLearning,6.541,144824.315,41.996,20796,495.093
CrawlerDynamicLearning,6.549,144875.064,42.398,21050,415.777
CrawlerDynamicLearning,6.510,144930.199,46.619,20399,303.014
CrawlerDynamicLearning,6.499,144979.289,40.892,20259,373.454
CrawlerDynamicLearning,6.537,145032.087,44.425,20751,457.096
CrawlerDynamicLearning,6.573,145073.566,33.458,20998,362.555
CrawlerDynamicLearning,6.566,145123.211,41.273,20736,294.106
CrawlerDynamicLearning,6.555,145173.438,41.859,20998,630.769
CrawlerDynamicLearning,6.541,145228.972,46.941,20902,478.305
CrawlerDynamicLearning,6.540,145278.916,41.648,20804,212.959
CrawlerDynamicLearning,6.523,145328.540,41.315,20430,678.174
CrawlerDynamicLearning,6.555,145379.927,43.018,20540,393.176
CrawlerDynamicLearning,6.531,145432.520,44.186,20261,301.220
CrawlerDynamicLearning,6.527,145481.703,40.894,20457,499.796
CrawlerDynamicLearning,6.587,145534.260,44.167,20490,467.946
CrawlerDynamicLearning,6.523,145586.632,43.971,21234,177.148
CrawlerDynamicLearning,6.514,145639.014,44.146,21037,606.910
CrawlerDynamicLearning,6.485,145680.289,33.344,20825,232.389
CrawlerDynamicLearning,6.459,145718.519,30.437,20748,494.862
CrawlerDynamicLearning,6.533,145756.709,30.358,20416,431.463
CrawlerDynamicLearning,6.504,145798.129,33.456,20653,193.723
CrawlerDynamicLearning,6.477,145837.666,31.693,21119,203.281
CrawlerDynamicLearning,6.467,145880.161,34.565,20623,767.011
CrawlerDynamicLearning,6.490,145914.201,26.442,21139,414.045
CrawlerDynamicLearning,6.491,145955.944,33.828,20626,308.166
CrawlerDynamicLearning,6.529,145995.043,31.262,20310,746.259
CrawlerDynamicLearning,6.507,146032.970,30.261,21170,411.670
CrawlerDynamicLearning,6.491,146072.836,32.002,21225,324.502
CrawlerDynamicLearning,6.505,146114.986,33.928,20855,387.794
CrawlerDynamicLearning,6.555,146154.054,31.172,21024,325.282
CrawlerDynamicLearning,6.508,146192.393,30.526,20986,521.227
CrawlerDynamicLearning,6.488,146232.991,32.689,20535,501.436
CrawlerDynamicLearning,6.503,146269.697,28.979,20684,289.306
CrawlerDynamicLearning,6.476,146307.118,29.629,20371,473.329
CrawlerDynamicLearning,6.516,146348.476,33.408,21077,473.327
CrawlerDynamicLearning,6.484,146388.409,32.022,20776,521.481
CrawlerDynamicLearning,6.492,146424.797,28.668,20678,300.661
CrawlerDynamicLearning,6.503,146462.247,29.677,20472,417.596
CrawlerDynamicLearning,6.474,146503.231,33.077,20866,483.374
CrawlerDynamicLearning,6.449,146545.498,34.313,20765,305.139
CrawlerDynamicLearning,6.468,146581.145,28.106,20770,380.469
CrawlerDynamicLearning,6.487,146620.937,31.930,21115,608.580
CrawlerDynamicLearning,6.519,146660.460,31.699,20977,281.055
CrawlerDynamicLearning,6.474,146702.680,34.316,20371,286.282
CrawlerDynamicLearning,6.501,146738.796,28.381,20986,655.708
CrawlerDynamicLearning,6.495,146778.230,31.550,20526,197.234
CrawlerDynamicLearning,6.545,146816.774,30.685,20767,309.604
CrawlerDynamicLearning,6.548,146853.754,29.224,21001,818.073
CrawlerDynamicLearning,6.507,146896.036,34.345,20310,256.179
CrawlerDynamicLearning,6.461,146933.492,29.718,20698,339.968
CrawlerDynamicLearning,6.467,146970.640,29.452,20626,600.164
CrawlerDynamicLearning,6.526,147014.343,35.622,21186,571.148
CrawlerDynamicLearning,6.506,147055.541,33.235,20978,371.859
CrawlerDynamicLearning,6.493,147088.914,25.728,20601,639.408
CrawlerDynamicLearning,6.632,147132.199,35.178,20792,221.384
CrawlerDynamicLearning,6.516,147177.316,36.987,21006,284.526
CrawlerDynamicLearning,6.520,147227.839,42.224,20637,687.911
CrawlerDynamicLearning,6.542,147268.552,32.395,20449,287.610
CrawlerDynamicLearning,6.531,147315.176,38.427,20569,270.096
CrawlerDynamicLearning,6.561,147357.336,34.176,20283,437.150
CrawlerDynamicLearning,6.534,147402.446,36.924,21107,459.504
CrawlerDynamicLearning,6.542,147450.528,39.815,21156,567.571
CrawlerDynamicLearning,6.497,147500.411,41.717,20428,262.841
CrawlerDynamicLearning,6.515,147548.249,39.703,20601,397.427
CrawlerDynamicLearning,6.478,147595.804,39.451,20703,555.157
CrawlerDynamicLearning,6.510,147642.971,38.967,20593,309.738
CrawlerDynamicLearning,6.508,147692.808,41.522,20492,612.385
CrawlerDynamicLearning,6.554,147736.285,35.446,20730,402.194
CrawlerDynamicLearning,6.534,147785.541,41.046,20923,399.550
CrawlerDynamicLearning,6.507,147836.755,42.908,20671,476.615
CrawlerDynamicLearning,6.537,147888.210,43.056,21161,326.228
CrawlerDynamicLearning,6.490,147941.875,45.279,21034,370.684
CrawlerDynamicLearning,6.500,147989.644,39.548,21234,409.677
CrawlerDynamicLearning,6.536,148043.793,45.687,20840,496.542
CrawlerDynamicLearning,6.474,148079.537,28.074,21354,477.053
CrawlerDynamicLearning,6.470,148136.796,48.706,21028,310.190
CrawlerDynamicLearning,6.518,148184.488,39.502,20895,474.218
CrawlerDynamicLearning,6.471,148235.173,42.405,20370,452.005
CrawlerDynamicLearning,6.489,148286.992,43.503,20617,417.077
CrawlerDynamicLearning,6.513,148338.630,43.241,20731,94.320
CrawlerDynamicLearning,6.504,148392.263,45.228,21128,518.211
CrawlerDynamicLearning,6.542,148442.641,42.134,20564,322.705
CrawlerDynamicLearning,6.506,148490.906,40.122,20946,378.657
CrawlerDynamicLearning,6.502,148542.405,43.142,20302,289.573
CrawlerDynamicLearning,6.491,148597.705,46.783,21011,451.539
CrawlerDynamicLearning,6.498,148644.855,38.989,20510,510.512
